acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
-40,-62,-980,-1260,350,75810,-180,-201,705
-32,-26,-986,-1820,770,66850,-186,-202,705
-30,-22,-988,-1190,0,58100,-187,-201,712
-25,-2,-982,1330,-70,56350,-184,-216,702
-25,4,-987,2100,-280,57960,-172,-201,709
-37,-28,-983,1680,-70,64750,-184,-210,705
-42,-55,-983,4550,210,75670,-180,-201,706
-39,-48,-982,3920,420,73290,-184,-190,709
-33,-21,-988,2520,210,65940,-178,-190,700
-32,-18,-980,1540,-280,61670,-180,-196,702
-34,-39,-986,1610,280,64330,-178,-198,709
-34,-36,-982,2450,-140,66080,-180,-189,712
-39,-62,-985,2450,-140,63420,-181,-190,705
-35,-44,-982,2940,-70,59500,-181,-183,711
-32,-22,-987,1750,-140,49910,-181,-178,706
-28,-9,-984,1050,-630,45500,-178,-190,714
-27,-12,-986,2170,-140,47810,-178,-175,702
-27,-16,-983,4270,70,58450,-172,-193,715
-27,-6,-984,4480,-70,61950,-172,-189,708
-28,4,-986,3220,-210,65800,-169,-184,709
-36,-19,-985,1890,70,74200,-169,-177,703
-44,-51,-980,3010,-70,82390,-166,-172,708
-44,-40,-985,2590,490,83860,-172,-177,706
-44,-60,-984,560,840,80220,-171,-175,705
-42,-48,-990,1050,700,75740,-172,-159,706
-40,-60,-981,1050,420,68180,-189,-168,694
-35,-40,-985,2940,910,61180,-163,-178,705
-34,-40,-984,3150,420,52710,-183,-172,703
-30,-17,-985,3640,490,49280,-178,-153,702
-34,-33,-983,3290,560,47530,-174,-159,703
-34,-36,-984,2940,630,49420,-165,-157,697
-34,-37,-983,2310,700,48160,-177,-159,712
-33,-34,-985,1750,700,44940,-171,-160,708
-35,-43,-982,1540,420,42770,-178,-160,709
-32,-31,-985,2100,420,41370,-178,-162,700
-27,-11,-984,1960,210,38430,-186,-157,705
-31,-23,-986,2240,350,38360,-172,-159,706
-39,-46,-981,2660,210,41230,-157,-156,705
-44,-70,-984,2590,490,41580,-169,-157,706
-31,-25,-985,1750,210,36400,-156,-159,693
-26,0,-983,280,70,25270,-172,-153,697
-20,30,-986,630,70,26670,-181,-159,708
-20,35,-986,1050,-280,33180,-177,-139,715
-34,-14,-983,1190,210,44940,-169,-153,709
-38,-47,-986,1260,350,55790,-178,-150,705
-43,-90,-980,630,630,58590,-165,-147,699
-46,-92,-983,1050,630,55860,-174,-144,705
-38,-66,-982,700,210,46970,-172,-145,702
-30,-9,-986,770,70,37450,-177,-138,696
-23,47,-983,280,-70,32970,-178,-142,702
-28,26,-988,-140,210,38570,-174,-139,709
-43,-62,-985,140,0,51590,-171,-145,714
-46,-113,-981,-140,280,61110,-169,-141,711
-47,-132,-982,420,280,54110,-183,-141,697
-45,-125,-983,420,-210,39200,-172,-133,696
-36,-72,-982,-140,-280,21770,-175,-135,705
-32,-38,-983,0,-700,6510,-175,-144,703
-31,-33,-983,210,-910,70,-172,-132,703
-30,-33,-985,140,-910,-980,-175,-135,702
-32,-32,-985,-140,-980,-1050,-171,-135,705
-31,-34,-983,-490,-1120,-980,-174,-139,705
-33,-33,-984,-840,-1260,-910,-171,-133,711
-32,-33,-984,-840,-1260,-980,-169,-144,700
-31,-31,-983,-490,-1050,-1120,-178,-144,705
-32,-31,-985,-560,-910,-980,-166,-142,697
-33,-32,-984,-420,-1050,-1050,-174,-136,708
-33,-33,-985,-350,-840,-1050,-181,-142,706
-32,-33,-983,-280,-980,-1050,-171,-135,700
-32,-32,-984,-70,-840,-1190,-177,-124,705
-31,-33,-984,70,-980,-1190,-169,-133,708
-32,-31,-984,-210,-840,-1190,-174,-151,703
-32,-31,-984,-700,-840,-1120,-175,-133,702
-31,-31,-985,-700,-700,-980,-183,-135,702
-32,-32,-984,-630,-840,-910,-174,-135,702
-32,-32,-984,-560,-630,-840,-186,-147,702
-32,-32,-984,-420,-700,-840,-177,-141,699
-31,-32,-984,-350,-770,-910,-181,-147,706
-30,-32,-984,-280,-700,-910,-178,-132,702
-31,-33,-985,-280,-840,-980,-171,-142,708
-31,-32,-983,-350,-840,-910,-177,-145,705
-31,-32,-984,-420,-840,-910,-168,-135,705
-32,-31,-984,-280,-770,-910,-165,-144,705
-32,-31,-984,-280,-910,-840,-160,-142,705
-32,-32,-983,-280,-840,-840,-175,-144,706
-31,-31,-984,-420,-1050,-770,-172,-150,702
-31,-32,-985,-420,-980,-770,-174,-141,705
-31,-31,-983,-490,-980,-840,-171,-144,706
-31,-31,-984,0,-1050,-840,-168,-136,708
-32,-32,-984,280,-1050,-840,-177,-151,702
-32,-32,-984,140,-1120,-910,-171,-130,712
-32,-32,-984,0,-1050,-910,-175,-133,696
-31,-32,-985,-210,-1050,-840,-172,-139,702
-32,-31,-984,-350,-1120,-840,-172,-136,702
-32,-31,-984,-490,-1120,-840,-174,-145,697
-31,-30,-984,-420,-1120,-770,-169,-144,705
-32,-32,-984,-420,-1050,-770,-174,-147,708
-32,-31,-983,-280,-1120,-840,-181,-129,705
-32,-32,-984,-210,-1050,-770,-168,-138,709
-32,-31,-984,0,-1050,-840,-178,-141,696
-31,-31,-984,0,-1050,-910,-183,-139,702
-32,-32,-983,-140,-1050,-840,-180,-139,703
-32,-32,-984,-350,-980,-840,-172,-130,702
-32,-31,-985,-560,-980,-840,-181,-132,700
-33,-32,-984,-490,-910,-910,-171,-136,703
-31,-32,-984,-490,-910,-840,-168,-145,708
-32,-31,-985,-490,-840,-910,-177,-138,697
-32,-31,-984,-490,-910,-910,-172,-144,705
-31,-31,-983,-350,-910,-910,-169,-142,693
-32,-31,-983,-350,-840,-910,-172,-133,705
-31,-32,-984,-280,-980,-980,-174,-126,696
-31,-32,-984,-210,-980,-980,-175,-136,706
-32,-32,-984,-140,-980,-910,-178,-130,700
-31,-31,-984,-140,-1050,-980,-172,-138,708
-32,-32,-985,-210,-980,-980,-177,-133,700
-31,-31,-984,-210,-1050,-1050,-174,-127,709
-30,-32,-984,-210,-980,-1050,-172,-139,700
-31,-31,-984,-70,-1120,-1120,-181,-142,703
-31,-32,-984,140,-980,-1120,-171,-133,700
-32,-32,-984,70,-1120,-1120,-174,-145,705
-33,-32,-985,-140,-910,-1190,-180,-144,697
-31,-32,-983,-280,-980,-1190,-174,-139,700
-32,-32,-984,-280,-910,-1190,-180,-144,702
-32,-32,-985,-350,-980,-1260,-177,-139,708
-32,-31,-984,-350,-980,-1400,-174,-135,705
-32,-32,-984,-350,-980,-1400,-175,-144,702
-32,-32,-984,-210,-1050,-1470,-171,-133,703
-31,-32,-984,-280,-910,-1540,-169,-138,715
-31,-33,-983,-140,-980,-1610,-159,-133,706
-32,-34,-984,-140,-980,-1750,-171,-144,700
-33,-41,-984,-210,-1050,-2030,-166,-136,700
-41,-123,-980,-210,-980,-2590,-174,-139,705
-42,-89,-986,420,-840,-6370,-178,-136,702
-35,-34,-982,0,-1400,-21490,-160,-141,705
-28,13,-987,-980,-980,-32760,-174,-136,706
-30,-21,-986,-770,-1470,-33110,-169,-133,703
-30,-27,-982,-280,-1260,-20440,-174,-141,696
-30,-24,-984,-350,-1050,-18270,-160,-148,705
-30,-28,-984,-490,-1190,-16660,-172,-136,700
-30,-27,-984,-560,-1120,-14630,-175,-148,703
-28,-15,-985,-560,-1190,-13370,-169,-135,694
-27,-15,-985,-770,-1190,-11550,-168,-147,693
-29,-23,-985,-560,-1050,-7840,-172,-148,703
-30,-29,-984,-560,-980,-4620,-166,-138,705
-31,-31,-985,-350,-910,-2940,-172,-142,705
-31,-31,-984,-210,-980,-2380,-169,-136,702
-31,-32,-984,-70,-910,-2100,-168,-139,703
-31,-33,-984,0,-910,-1820,-160,-144,706
-31,-33,-983,-70,-910,-1820,-175,-136,697
-31,-35,-984,-70,-910,-2030,-171,-142,693
-31,-33,-983,-140,-1050,-2310,-171,-144,696
-31,-33,-984,-210,-1050,-2520,-169,-145,705
-31,-31,-985,-210,-1120,-2660,-180,-142,702
-31,-30,-984,-210,-1050,-2590,-178,-127,699
-30,-32,-984,-210,-1120,-2240,-162,-144,702
-31,-32,-983,-140,-980,-1960,-181,-142,697
-31,-33,-984,-210,-980,-1750,-169,-144,694
-31,-32,-985,-140,-980,-1610,-172,-135,693
-31,-33,-984,-140,-980,-1680,-171,-139,702
-30,-33,-984,-140,-1050,-1820,-169,-132,696
-31,-34,-983,-140,-980,-1960,-174,-129,705
-32,-35,-984,-280,-1050,-2170,-177,-145,699
-31,-33,-984,-350,-1050,-2520,-181,-154,705
-30,-32,-984,-420,-1120,-2800,-177,-141,694
-31,-30,-984,-350,-1120,-3010,-163,-144,693
-31,-29,-984,-420,-1120,-2800,-180,-141,705
-31,-32,-985,-210,-1050,-2240,-169,-144,700
-30,-32,-984,-140,-1050,-1820,-175,-148,697
-31,-33,-983,-140,-1050,-1680,-168,-144,699
-31,-32,-984,-210,-980,-1610,-169,-141,708
-31,-34,-984,-210,-980,-1470,-175,-139,703
-32,-32,-984,-140,-1050,-1400,-171,-145,702
-31,-33,-984,-140,-1050,-1330,-174,-136,702
-31,-32,-984,-140,-1050,-1260,-165,-147,697
-30,-33,-985,-280,-1050,-1260,-163,-147,702
-31,-33,-984,-210,-980,-1260,-171,-139,702
-32,-32,-985,-280,-980,-1190,-169,-139,708
-30,-33,-984,-350,-980,-1190,-169,-145,702
-31,-32,-985,-420,-910,-1050,-168,-141,700
-31,-33,-984,-350,-910,-1050,-177,-138,708
-31,-32,-985,-280,-980,-980,-166,-130,705
-31,-33,-983,-210,-980,-980,-175,-133,705
-31,-33,-984,-210,-910,-910,-172,-136,700
-31,-32,-985,-210,-910,-910,-175,-144,712
-31,-33,-984,-280,-980,-840,-172,-136,705
-31,-32,-984,-280,-910,-840,-165,-145,705
-30,-32,-984,-350,-980,-840,-172,-142,700
-30,-33,-984,-350,-980,-770,-169,-136,699
-30,-32,-984,-350,-980,-840,-178,-139,696
-31,-32,-984,-420,-980,-840,-177,-145,709
-31,-32,-984,-420,-980,-840,-169,-139,709
-31,-32,-984,-350,-980,-770,-169,-150,712
-31,-32,-983,-280,-980,-770,-172,-144,712
-31,-33,-984,-350,-980,-700,-175,-148,702
-31,-32,-984,-350,-1050,-700,-165,-136,706
-31,-32,-984,-280,-1050,-770,-171,-139,711
-31,-32,-984,-280,-910,-700,-171,-142,712
-32,-31,-984,-280,-980,-770,-166,-154,712
-32,-32,-985,-280,-910,-700,-174,-139,706
-31,-32,-984,-350,-980,-700,-180,-148,714
-31,-31,-984,-350,-910,-700,-168,-141,706
-31,-32,-984,-350,-980,-700,-178,-151,706
-31,-32,-984,-350,-910,-770,-169,-142,706
-31,-32,-984,-280,-980,-770,-169,-135,711
-32,-32,-985,-350,-910,-770,-162,-148,706
-31,-32,-984,-280,-980,-770,-166,-129,712
-32,-32,-983,-210,-980,-700,-172,-141,702
-32,-31,-985,-210,-910,-700,-175,-145,705
-31,-32,-984,-210,-1050,-700,-168,-141,717
-31,-32,-985,-70,-910,-630,-175,-144,703
-30,-33,-984,-140,-1050,-700,-166,-141,714
-31,-31,-984,-210,-910,-700,-168,-141,705
-31,-32,-984,-210,-1050,-700,-177,-153,705
-31,-32,-984,-210,-910,-700,-166,-144,703
-31,-32,-984,-210,-1050,-770,-178,-147,699
-31,-31,-983,-210,-980,-700,-168,-153,702
-30,-32,-983,-280,-1050,-770,-169,-150,708
-30,-32,-985,-280,-910,-630,-171,-147,697
-31,-31,-984,-280,-980,-700,-174,-150,711
-31,-32,-984,-350,-910,-700,-178,-141,709
-31,-32,-984,-350,-980,-700,-177,-139,714
-31,-31,-984,-420,-980,-700,-172,-144,705
-32,-32,-984,-350,-910,-700,-177,-139,702
-30,-31,-984,-350,-980,-700,-169,-145,709
-30,-32,-985,-280,-910,-700,-169,-144,705
-30,-31,-983,-280,-980,-700,-168,-138,700
-31,-32,-984,-210,-910,-700,-180,-142,706
-31,-33,-984,-280,-980,-700,-178,-142,702
-31,-32,-984,-280,-840,-700,-171,-150,706
-31,-31,-984,-280,-980,-700,-175,-147,708
-31,-31,-983,-280,-980,-700,-177,-144,705
-30,-31,-984,-350,-980,-700,-165,-145,709
-31,-32,-985,-350,-980,-700,-181,-147,702
-31,-31,-985,-280,-980,-700,-174,-136,694
-30,-31,-983,-350,-980,-700,-165,-144,702
-30,-32,-985,-420,-910,-700,-180,-139,706
-30,-31,-983,-420,-910,-700,-177,-141,708
-30,-32,-984,-420,-980,-700,-172,-141,708
-30,-32,-984,-350,-980,-700,-181,-136,696
-30,-31,-984,-280,-980,-700,-166,-148,702
-31,-31,-984,-210,-980,-700,-177,-150,696
-30,-31,-984,-140,-980,-700,-168,-138,702
-30,-31,-984,-70,-980,-630,-177,-145,696
-31,-32,-984,-70,-980,-700,-168,-150,700
-30,-32,-984,-140,-980,-630,-174,-138,708
-31,-31,-983,-280,-980,-700,-168,-142,705
-30,-31,-983,-210,-980,-700,-177,-142,711
-30,-31,-984,-210,-1050,-700,-172,-154,702
-30,-31,-985,-140,-1050,-700,-174,-144,705
-31,-32,-984,-70,-1050,-630,-169,-142,706
-30,-31,-984,-70,-1050,-700,-169,-142,714
-30,-31,-985,70,-1120,-630,-177,-138,702
-30,-31,-983,210,-1120,-630,-165,-142,700
-31,-32,-984,350,-1120,-630,-172,-136,715
-31,-32,-985,280,-1120,-630,-174,-141,706
-31,-33,-985,210,-1050,-560,-171,-144,699
-31,-32,-984,70,-980,-630,-177,-151,700
-31,-32,-984,0,-910,-630,-171,-139,708
-30,-32,-984,-140,-910,-630,-169,-141,702
-31,-33,-984,-70,-840,-630,-172,-138,703
-32,-33,-985,-140,-840,-700,-175,-145,705
-31,-32,-984,-140,-840,-700,-181,-142,709
-30,-32,-985,-70,-840,-630,-183,-147,715
-31,-31,-984,-140,-840,-700,-186,-145,705
-30,-32,-984,-210,-840,-700,-177,-135,697
-30,-32,-984,-350,-910,-700,-166,-139,706
-31,-32,-985,-420,-910,-700,-183,-144,711
-30,-32,-984,-420,-910,-700,-177,-144,708
-31,-32,-985,-420,-980,-700,-174,-145,709
-30,-31,-985,-350,-980,-630,-174,-136,708
-30,-32,-983,-350,-1050,-770,-169,-138,705
-30,-32,-985,-280,-910,-700,-178,-142,708
-31,-32,-985,-280,-980,-700,-160,-144,703
-31,-32,-983,-350,-910,-700,-172,-142,705
-31,-32,-984,-350,-980,-700,-177,-144,708
-32,-32,-984,-280,-980,-700,-159,-141,700
-31,-32,-984,-280,-980,-700,-171,-145,702
-32,-31,-985,-140,-1120,-700,-180,-154,708
-30,-32,-984,-70,-980,-630,-177,-139,720
-31,-32,-984,-140,-1050,-630,-175,-142,703
-31,-32,-985,0,-1050,-700,-169,-151,693
-30,-32,-984,-140,-980,-770,-175,-136,702
-31,-32,-985,-140,-980,-700,-180,-144,702
-30,-32,-985,-210,-980,-700,-174,-156,700
-31,-32,-985,-210,-910,-700,-165,-142,712
-31,-31,-983,-280,-980,-700,-183,-135,709
-30,-31,-984,-280,-910,-700,-177,-141,699
-31,-32,-984,-350,-1050,-700,-165,-142,705
-31,-32,-984,-210,-980,-700,-171,-145,709
-31,-32,-984,-210,-980,-630,-174,-142,708
-30,-32,-985,-280,-1050,-630,-184,-139,703
-31,-31,-985,-280,-980,-700,-180,-147,709
-31,-32,-983,-350,-980,-700,-168,-147,708
-32,-32,-985,-350,-910,-700,-171,-139,702
-31,-31,-984,-280,-980,-700,-171,-142,705
-30,-32,-985,-210,-910,-700,-177,-142,709
-31,-31,-984,-280,-1050,-700,-177,-141,708
-31,-32,-984,-210,-1050,-700,-174,-139,699
-30,-31,-984,-280,-1050,-700,-174,-142,700
-31,-31,-984,-210,-980,-630,-175,-142,699
-30,-31,-984,-210,-980,-770,-178,-142,705
-31,-31,-984,-210,-1050,-700,-181,-141,702
-30,-32,-985,-140,-910,-770,-180,-145,709
-31,-32,-984,-140,-1050,-700,-175,-138,697
-31,-31,-984,-70,-910,-630,-171,-145,705
-32,-32,-984,-140,-980,-700,-166,-136,702
-30,-32,-984,-140,-910,-770,-174,-136,711
-31,-32,-984,-140,-980,-700,-177,-130,703
-30,-32,-984,-140,-980,-700,-172,-150,694
-32,-32,-984,-140,-980,-700,-175,-138,703
-30,-32,-984,-140,-840,-700,-166,-142,696
-30,-32,-984,-70,-980,-770,-172,-141,703
-30,-32,-984,-210,-980,-700,-169,-142,709
-31,-31,-985,-210,-910,-700,-169,-147,697
-31,-31,-984,-280,-910,-700,-172,-145,702
-31,-32,-985,-420,-840,-700,-174,-135,690
-32,-31,-984,-420,-910,-700,-171,-139,699
-31,-31,-985,-280,-840,-700,-174,-153,709
-30,-32,-984,-350,-980,-770,-172,-136,697
-30,-32,-984,-280,-840,-770,-174,-147,702
-31,-31,-984,-350,-910,-770,-184,-139,702
-31,-32,-984,-420,-840,-770,-177,-136,711
-31,-31,-984,-420,-910,-700,-171,-142,706
-31,-32,-985,-350,-840,-770,-187,-147,708
-31,-31,-985,-420,-840,-840,-175,-144,706
-30,-31,-984,-350,-910,-770,-168,-145,711
-30,-31,-984,-350,-840,-840,-168,-145,699
-30,-32,-984,-420,-910,-840,-178,-147,712
-30,-32,-983,-420,-910,-770,-172,-150,711
-32,-31,-984,-490,-840,-770,-174,-141,699
-30,-32,-984,-490,-910,-770,-169,-133,705
-30,-32,-984,-490,-910,-700,-172,-148,693
-30,-31,-985,-420,-910,-770,-174,-144,708
-30,-30,-984,-420,-910,-700,-169,-144,705
-29,-31,-984,-280,-910,-700,-178,-138,700
-31,-30,-984,-280,-980,-840,-178,-147,699
-30,-30,-984,-280,-910,-840,-178,-135,711
-30,-31,-985,-350,-980,-770,-174,-148,700
-30,-30,-984,-280,-910,-770,-172,-139,700
-30,-31,-985,-210,-910,-840,-168,-145,699
-29,-31,-983,-210,-910,-770,-163,-142,705
-30,-31,-983,-280,-910,-770,-177,-148,703
-30,-31,-984,-140,-910,-770,-166,-139,705
-30,-30,-984,-210,-980,-770,-174,-150,696
-30,-31,-984,-210,-910,-700,-180,-142,699
-30,-30,-984,-210,-910,-770,-169,-145,694
-31,-31,-984,-140,-910,-770,-171,-142,700
-30,-31,-985,-140,-910,-770,-172,-138,694
-30,-32,-985,-210,-980,-770,-165,-147,703
-30,-30,-984,-140,-910,-770,-178,-136,703
-31,-31,-985,-140,-980,-770,-168,-144,693
-31,-31,-984,-70,-910,-770,-171,-139,702
-31,-31,-984,-70,-980,-770,-171,-153,697
-30,-31,-983,-70,-980,-700,-171,-151,705
-30,-30,-984,-70,-980,-770,-166,-144,696
-31,-31,-984,-140,-910,-770,-169,-153,709
-31,-31,-983,-140,-980,-700,-163,-148,697
-30,-31,-984,-140,-910,-700,-168,-144,700
-30,-31,-983,-210,-980,-700,-174,-148,702
-30,-31,-984,-350,-980,-700,-172,-139,693
-30,-31,-984,-420,-980,-700,-168,-144,693
-30,-32,-983,-420,-980,-770,-172,-139,688
-30,-31,-984,-420,-980,-700,-172,-141,706
-30,-31,-984,-350,-980,-700,-174,-136,699
-29,-32,-983,-280,-910,-700,-177,-135,699
-31,-31,-984,-350,-980,-700,-169,-147,700
-31,-31,-984,-350,-980,-770,-169,-150,699
-30,-31,-984,-490,-980,-770,-165,-141,696
-30,-31,-984,-420,-910,-770,-166,-141,705
-30,-31,-985,-490,-980,-770,-172,-144,688
-29,-30,-984,-490,-980,-700,-169,-139,697
-30,-30,-984,-350,-910,-770,-169,-141,699
-30,-31,-984,-350,-910,-770,-171,-151,702
-29,-31,-983,-280,-980,-770,-166,-138,702
-29,-31,-984,-280,-910,-770,-177,-141,697
-31,-30,-984,-280,-980,-770,-166,-145,696
-31,-30,-984,-280,-910,-770,-177,-156,690
-30,-31,-983,-210,-910,-770,-166,-148,688
-30,-30,-984,-140,-910,-840,-169,-145,691
-31,-30,-985,-70,-840,-770,-171,-138,706
-30,-31,-984,-140,-910,-700,-181,-138,694
-31,-30,-984,-140,-910,-700,-186,-148,696
-30,-30,-984,-280,-1050,-700,-172,-141,684
-30,-31,-983,-350,-980,-770,-171,-148,696
-30,-30,-984,-210,-980,-700,-183,-147,694
-30,-31,-983,-140,-1050,-770,-175,-147,699
-30,-31,-983,-70,-910,-700,-169,-145,694
-29,-31,-984,-70,-980,-700,-178,-141,699
-30,-30,-984,-70,-910,-700,-171,-136,696
-30,-31,-984,-140,-910,-770,-175,-136,684
-30,-31,-984,-140,-980,-700,-168,-147,696
-31,-31,-984,-140,-980,-700,-174,-139,706
-30,-30,-983,-140,-980,-770,-171,-138,693
-30,-30,-984,-70,-980,-700,-177,-142,700
-30,-31,-984,-70,-1050,-700,-178,-144,703
-30,-31,-984,-70,-1120,-770,-177,-151,694
-30,-31,-984,-70,-1120,-700,-174,-141,699
-30,-32,-983,0,-1050,-770,-172,-141,699
-30,-31,-984,-70,-1050,-770,-171,-136,702
-30,-31,-984,-70,-1050,-770,-171,-139,693
-30,-30,-983,-210,-1050,-700,-174,-148,691
-30,-31,-983,-420,-1120,-700,-175,-139,697
-30,-32,-984,-490,-1050,-700,-169,-141,691
-31,-31,-984,-420,-1050,-770,-174,-147,705
-29,-30,-984,-350,-1050,-700,-166,-147,700
-30,-31,-983,-280,-1050,-770,-178,-133,700
-30,-31,-984,-210,-1050,-770,-172,-141,696
-30,-31,-984,-280,-1050,-700,-172,-138,697
-30,-31,-984,-210,-1050,-770,-171,-138,699
-31,-31,-983,-210,-1120,-700,-175,-142,691
-30,-32,-984,-280,-1120,-770,-172,-139,690
-30,-31,-983,-210,-1050,-770,-172,-145,687
-30,-30,-985,-210,-980,-770,-174,-135,703
-30,-31,-984,-210,-980,-840,-175,-139,688
-30,-31,-983,-210,-980,-770,-168,-150,696
-30,-29,-984,-140,-980,-770,-171,-141,693
-31,-32,-983,-210,-980,-770,-180,-147,699
-31,-30,-984,-210,-980,-770,-178,-150,703
-30,-31,-984,-210,-1050,-770,-172,-139,703
-30,-30,-984,-140,-1050,-770,-172,-145,699
-31,-29,-983,-140,-980,-770,-171,-144,702
-30,-31,-983,-210,-1050,-770,-166,-144,703
-31,-30,-984,-140,-980,-770,-181,-147,693
-30,-31,-984,-140,-1050,-770,-165,-145,699
-31,-30,-984,-140,-980,-770,-174,-139,691
-30,-30,-984,-350,-1050,-770,-169,-153,702
-30,-31,-984,-350,-980,-700,-178,-136,702
-30,-31,-985,-420,-980,-700,-168,-139,705
-30,-31,-984,-350,-980,-700,-172,-138,703
-31,-31,-984,-210,-980,-700,-178,-144,703
-30,-29,-984,-350,-910,-700,-172,-145,709
-31,-31,-984,-280,-910,-770,-177,-138,702
-31,-30,-984,-350,-980,-770,-175,-147,702
-30,-31,-983,-350,-910,-770,-165,-136,702
-30,-30,-984,-350,-980,-770,-172,-138,697
-30,-30,-985,-210,-980,-770,-172,-145,703
-30,-31,-983,-210,-980,-770,-174,-130,694
-30,-29,-983,-70,-1050,-700,-166,-139,696
-30,-30,-984,-140,-910,-700,-166,-144,706
-29,-30,-983,-70,-910,-700,-174,-139,702
-31,-30,-984,-210,-910,-770,-168,-144,712
-30,-31,-983,-140,-980,-770,-157,-145,696
-30,-31,-984,-140,-1050,-770,-171,-142,708
-31,-31,-984,-210,-980,-700,-174,-144,703
-30,-31,-983,-210,-1050,-700,-178,-136,700
-30,-30,-983,-210,-910,-700,-169,-145,705
-30,-30,-985,-70,-980,-770,-183,-138,709
-30,-30,-984,-140,-980,-770,-163,-144,706
-31,-31,-983,-210,-980,-770,-169,-138,708
-31,-29,-983,-280,-980,-700,-171,-147,708
-31,-30,-983,-350,-980,-700,-169,-142,709
-31,-31,-984,-350,-980,-700,-162,-144,705
-30,-30,-984,-280,-910,-700,-171,-133,709
-29,-29,-984,-280,-910,-700,-180,-150,705
-31,-30,-984,-280,-910,-700,-172,-144,708
-31,-30,-983,-280,-910,-700,-172,-141,705
-31,-30,-983,-280,-910,-700,-174,-141,706
-30,-31,-983,-140,-910,-700,-178,-144,691
-30,-30,-984,0,-910,-700,-169,-145,708
-30,-31,-984,70,-910,-770,-169,-141,708
-31,-30,-984,70,-910,-700,-171,-148,699
-31,-31,-984,0,-980,-700,-165,-136,702
-29,-31,-984,-140,-910,-700,-171,-150,706
-30,-31,-983,-210,-910,-700,-163,-151,703
-30,-29,-984,-210,-980,-770,-165,-150,711
-31,-30,-983,-140,-910,-770,-174,-138,706
-30,-30,-985,-70,-910,-770,-178,-153,706
-30,-30,-983,-70,-1050,-700,-178,-145,702
-30,-30,-984,-140,-840,-700,-171,-133,697
-30,-31,-984,-70,-980,-770,-171,-142,709
-29,-31,-984,-70,-910,-770,-178,-139,696
-30,-30,-983,0,-980,-770,-175,-136,696
-30,-31,-984,-70,-980,-770,-168,-144,703
-30,-31,-983,0,-980,-700,-171,-138,699
-29,-31,-984,-70,-910,-700,-178,-147,702
-31,-30,-983,-70,-980,-700,-181,-151,697
-30,-32,-982,-70,-910,-770,-171,-141,702
-30,-31,-984,0,-980,-770,-168,-144,694
-29,-31,-984,-70,-980,-700,-171,-147,699
-30,-31,-984,-140,-840,-770,-168,-148,694
-29,-31,-982,-140,-910,-770,-175,-141,703
-30,-32,-985,-70,-840,-770,-178,-132,702
-30,-30,-983,0,-980,-770,-169,-136,706
-30,-31,-984,-70,-910,-770,-171,-142,702
-30,-31,-983,-70,-980,-700,-175,-156,700
-29,-31,-985,-140,-980,-770,-175,-144,700
-30,-31,-984,-70,-1050,-700,-171,-145,706
-29,-30,-984,-140,-1050,-770,-165,-150,706
-29,-31,-984,-140,-980,-700,-177,-154,706
-30,-32,-984,-280,-1050,-700,-163,-141,688
-30,-32,-983,-280,-980,-700,-172,-142,697
-30,-31,-984,-280,-980,-700,-172,-151,700
-31,-30,-984,-280,-1050,-770,-175,-139,697
-30,-31,-983,-210,-980,-700,-174,-154,693
-31,-31,-984,-210,-980,-700,-177,-142,697
-30,-31,-983,-280,-980,-700,-177,-145,703
-30,-30,-984,-280,-980,-700,-171,-154,699
-30,-31,-983,-140,-980,-700,-184,-156,703
-30,-31,-984,-140,-980,-700,-174,-147,697
-31,-32,-984,0,-980,-770,-166,-141,691
-29,-32,-983,-140,-980,-700,-168,-139,705
-30,-32,-983,-210,-910,-700,-165,-142,702
-30,-31,-983,-140,-980,-770,-172,-150,693
-29,-31,-983,-70,-1050,-770,-174,-139,700
-30,-31,-983,0,-980,-770,-169,-148,697
-31,-31,-984,0,-980,-770,-172,-142,705
-29,-31,-983,0,-980,-770,-171,-150,705
-30,-31,-984,-140,-980,-770,-169,-141,697
-31,-31,-983,-140,-910,-700,-177,-139,709
-30,-32,-983,-140,-910,-700,-174,-156,696
-30,-32,-982,-70,-910,-770,-162,-148,699
-30,-31,-983,0,-910,-770,-168,-142,696
-30,-31,-984,-140,-980,-770,-175,-141,697
-30,-31,-983,-280,-980,-700,-171,-141,697
-30,-31,-984,-350,-1050,-700,-163,-139,700
-30,-31,-984,-280,-1050,-700,-168,-136,699
-31,-32,-985,-350,-1050,-770,-174,-148,700
-30,-31,-983,-140,-980,-770,-174,-141,705
-30,-31,-984,-70,-910,-700,-171,-135,700
-30,-30,-984,0,-980,-700,-175,-142,703
-29,-31,-984,-70,-980,-770,-172,-147,696
-30,-31,-983,0,-1050,-700,-171,-142,705
-30,-31,-983,140,-980,-840,-168,-136,700
-30,-32,-984,140,-980,-770,-178,-144,706
-30,-32,-983,140,-980,-770,-171,-138,696
-30,-32,-983,70,-910,-770,-177,-145,702
-29,-32,-984,140,-910,-770,-178,-142,700
-31,-32,-983,210,-910,-770,-177,-147,700
-30,-31,-983,70,-980,-840,-175,-144,699
-31,-32,-984,-70,-980,-770,-177,-147,700
-30,-31,-983,-70,-1050,-770,-175,-145,705
-30,-32,-984,-70,-980,-770,-169,-151,699
-31,-32,-983,-70,-1050,-770,-166,-145,708
-30,-33,-984,-140,-980,-770,-172,-142,696
